dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,dealer,short_oi_pct_change,4w_post_release,-1.01172494038304,0.8496378526610968,131,0.010388464687571961,0.01531182851795454,0.7099236641221374,0.04642694822422048,132,0.015051042347440171,0.019263103763353606,0.696969696969697,0.047853249294637544,-0.00466257765986821,-0.8019653694414383,0.4225729907674672
tff_disaggregated,sp500,dealer,short_oi_pct_change,13w_post_release,-1.01172494038304,0.8496378526610968,129,0.033376987979217135,0.04546669889826549,0.7131782945736435,0.0735692610422499,129,0.04042760755311543,0.04911108985906654,0.7829457364341085,0.07740622589893623,-0.007050619573898298,-0.749877783451407,0.4533283160824179
tff_disaggregated,sp500,lev_money,net_oi_pct_change,1d_post_release,-1.1728921976008047,1.1806767449984155,133,0.0007132861510713907,0.0011626229102676966,0.6090225563909775,0.013724132544679335,133,-0.0003741567200304857,0.000876077054501545,0.5263157894736842,0.01090869433996491,0.0010874428711018765,0.7153435318062826,0.4743967957854029
tff_disaggregated,sp500,lev_money,net_oi_pct_change,2d_post_release,-1.1728921976008047,1.1806767449984155,133,0.0029109803829964224,0.004164209549404774,0.6466165413533834,0.015945579850217984,133,0.0005241261232379911,0.0021152473456635956,0.5488721804511278,0.014161392888018771,0.0023868542597584312,1.2907387838762718,0.1967942712326129
tff_disaggregated,sp500,lev_money,net_oi_pct_change,3d_post_release,-1.1728921976008047,1.1806767449984155,133,0.002968495685055183,0.0051906736386289065,0.6015037593984962,0.022186125230672742,133,0.0025324154723290588,0.0027339525962040145,0.5939849624060151,0.016769298974162357,0.0004360802127261242,0.1808342546457662,0.8564976750198829
tff_disaggregated,sp500,lev_money,net_oi_pct_change,1w_post_release,-1.1728921976008047,1.1806767449984155,133,0.0009291264983025673,0.002381353789092211,0.5714285714285714,0.028390646478379414,133,0.003881851591604396,0.005400711426474913,0.6165413533834586,0.023679014711230024,-0.0029527250933018287,-0.9211033001849651,0.35699649740946116
tff_disaggregated,sp500,lev_money,net_oi_pct_change,2w_post_release,-1.1728921976008047,1.1806767449984155,132,0.0033873728286775277,0.007803641216043933,0.6136363636363636,0.03817204143589168,133,0.005212846284747575,0.008508474279050438,0.6541353383458647,0.03275346618893712,-0.001825473456070047,-0.4176425500411086,0.676208481915358
tff_disaggregated,sp500,lev_money,net_oi_pct_change,4w_post_release,-1.1728921976008047,1.1806767449984155,131,0.010450877733813516,0.01826110507226475,0.7175572519083969,0.05783933996001368,133,0.010619939396007404,0.018911894528981232,0.6691729323308271,0.0482227837918508,-0.00016906166219388813,-0.02577512583243626,0.9794367019663028
tff_disaggregated,sp500,lev_money,net_oi_pct_change,13w_post_release,-1.1728921976008047,1.1806767449984155,128,0.037929697255086575,0.049562838042229385,0.734375,0.07621808830091069,131,0.027697811404356416,0.04114791840804788,0.7022900763358778,0.0758073506887817,0.01023188585073016,1.08304123229051,0.2787901218975684
tff_disaggregated,sp500,lev_money,long_oi_pct_change,1d_post_release,-0.5475835415383306,0.5313225771705163,132,0.0017447078512448384,0.0017264735745915472,0.6439393939393939,0.012596512750488448,133,0.00028305807556067695,0.0015841770513915776,0.6090225563909775,0.014746700773380873,0.0014616497756841614,0.8677668984837398,0.38552195452713595
