series	actor_role	horizon	predictor	predictor_family	classification	holdout_n	independent_n	holdout_spearman_rho	independent_spearman_rho	oos_r2	p90_minus_p10_spread_pp	global_fdr_q	family_fdr_q	best_incremental_oi_model	incremental_oi_r2_gain	augmented_oos_r2
legacy:nq:total_reportable	AGGREGATE_CONTEXT	3w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	0.022057	0.056293	0.001993	1.284382	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.004491	-0.550169
legacy:nq:total_reportable	AGGREGATE_CONTEXT	4w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.066773	0.089883	0.002722	0.162099	0.978377	0.98761	net_oi_flow_plus_oi_pct	0.004386	-0.031022
legacy:nq:total_reportable	AGGREGATE_CONTEXT	6w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.029992	-0.158747	0.001558	-2.717317	0.978377	0.969894	position_ratio_plus_oi_level	0.001771	0.003329
legacy:nq:total_reportable	AGGREGATE_CONTEXT	8w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	0.014366	0.131624	0.004706	-3.713654	0.978377	0.969894	position_ratio_plus_oi_level	-0.001697	0.00301
legacy:nq:total_reportable	AGGREGATE_CONTEXT	13w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.097745	-0.186275	0.007253	-5.89119	0.978377	0.969894	net_oi_flow_plus_oi_pct	-0.005319	-0.014634
legacy:nq:total_reportable	AGGREGATE_CONTEXT	26w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.020368	-0.095238	0.010666	-5.383455	0.987554	0.98647	raw_net_flow_plus_oi_pct	0.004566	-0.177496
legacy:nq:total_reportable	AGGREGATE_CONTEXT	39w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.020335	-0.4	0.001772	-0.992637	0.978377	0.98761	net_oi_flow_plus_oi_pct	0.005225	-0.001896
legacy:nq:total_reportable	AGGREGATE_CONTEXT	52w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.172219	0.4	0.00074	0.932869	0.978377	0.969894	net_oi_flow_plus_oi_pct	0.001075	-0.010068
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	monday	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	157	85	0.078021	0.142929			0.978377	0.971823			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	tuesday	signed_delta_net_contracts_percentile	raw_position_flow_normalized	NO_OOS_GAIN	156	85	0.175916	0.123627			0.978377	0.998913			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	wednesday	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	153	83	-0.145564	-0.273687			0.736645	0.785414			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	thursday	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	145	80	0.126917	0.259142			0.841218	0.875768			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	friday	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	138	77	-0.118457	-0.200931			0.960034	0.98761			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	1w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	183	93	-0.159708	-0.281057			0.635622	0.668966			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	2w	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	182	61	-0.070525	-0.281544			0.841218	0.83293			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	3w	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	181	46	0.09146	0.303978			0.853404	0.927718			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	4w	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	180	36	-0.216809	-0.2139			0.978377	0.969894			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	6w	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	177	26	-0.17963	-0.268376			0.978377	0.969894			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	8w	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	175	20	-0.371164	-0.57594			0.651919	0.515033			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	13w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	170	13	0.018313	-0.686813			0.658598	0.69956			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	26w	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	157	6	0.030486	0.771429			0.943159	0.96862			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	39w	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	143	4	0.351665	0.8			0.978377	0.971823			
legacy:rty:commercial	OPPOSITE_SIDE_CONTEXT	52w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	130	3	0.006738	1.0							
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	monday	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	157	85	-0.058447	-0.10514			0.978377	0.971823			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	tuesday	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	156	85	-0.082452	-0.114872			0.978377	0.98761			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	wednesday	signed_change_percentile	oi_normalized_flow	NO_OOS_GAIN	153	83	-0.18597	-0.248835			0.841218	0.875768			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	thursday	signed_change_percentile	oi_normalized_flow	NO_OOS_GAIN	145	80	-0.138825	-0.27602			0.766215	0.875768			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	friday	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	138	77	-0.127563	-0.259004			0.841218	0.875768			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	1w	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	183	93	-0.133952	-0.178882			0.976318	0.98761			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	2w	long_contracts	raw_position_level	NO_OOS_GAIN	182	61	0.194809	0.430301			0.322468	0.398696			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	3w	short_contracts	raw_position_level	NO_OOS_GAIN	181	46	0.13715	0.323589			0.841218	0.668865			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	4w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	180	36	0.017241	-0.25251			0.978377	0.98761			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	6w	long_contracts	raw_position_level	NO_OOS_GAIN	177	26	0.294998	0.485812			0.736645	0.549609			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	8w	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	175	20	0.292116	0.463158			0.848593	0.842927			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	13w	short_contracts	raw_position_level	NO_OOS_GAIN	170	13	0.248148	0.291209			0.978377	0.938281			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	26w	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	157	6	0.093458	-0.885714			0.795798	0.785414			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	39w	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	143	4	0.026482	-0.4			0.978377	0.98761			
legacy:rty:noncommercial	PRIMARY_DIRECTIONAL	52w	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	130	3	0.006492	1.0							
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	monday	net_contracts	raw_position_level	NO_OOS_GAIN	157	85	-0.080995	-0.213035			0.894843	0.707215			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	tuesday	net_oi_pct	oi_normalized_position	NO_OOS_GAIN	156	85	-0.132873	-0.177018			0.978377	0.969894			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	wednesday	net_contracts	raw_position_level	NO_OOS_GAIN	153	83	-0.109394	-0.220016			0.870842	0.668865			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	thursday	net_oi_pct	oi_normalized_position	NO_OOS_GAIN	145	80	-0.094737	-0.217042			0.899685	0.872504			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	friday	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	138	77	0.096954	0.130317			0.978377	0.96862			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	1w	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	183	93	-0.06954	-0.213989			0.850328	0.940392			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	2w	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	182	61	-0.066439	0.20698			0.978377	0.98761			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	3w	position_percentile	oi_normalized_position	NO_OOS_GAIN	181	46	-0.230175	-0.325686			0.841218	0.83293			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	4w	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	180	36	-0.288373	-0.31583			0.91958	0.927718			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	6w	position_percentile	oi_normalized_position	NO_OOS_GAIN	177	26	-0.37423	-0.235556			0.978377	0.969894			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	8w	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	175	20	0.410083	0.756391			0.09971	0.054551			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	13w	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	170	13	-0.545384	-0.467033			0.978377	0.956051			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	26w	position_percentile	oi_normalized_position	NO_OOS_GAIN	157	6	-0.448282	-0.942857			0.47139	0.302532			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	39w	long_contracts	raw_position_level	NO_OOS_GAIN	143	4	-0.234258	-0.8			0.978377	0.915649			
legacy:rty:nonreportable	SECONDARY_DIRECTIONAL	52w	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	130	3	-0.094812	1.0							
legacy:rty:total_reportable	AGGREGATE_CONTEXT	monday	net_contracts	raw_position_level	NO_OOS_GAIN	157	85	0.080995	0.213035			0.894843	0.707215			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	tuesday	net_oi_pct	oi_normalized_position	NO_OOS_GAIN	156	85	0.132873	0.177018			0.978377	0.969894			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	wednesday	net_contracts	raw_position_level	NO_OOS_GAIN	153	83	0.109394	0.220016			0.870842	0.668865			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	thursday	net_oi_pct	oi_normalized_position	NO_OOS_GAIN	145	80	0.094737	0.217042			0.899685	0.872504			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	friday	delta_long_contracts	raw_position_flow	NO_OOS_GAIN	138	77	-0.082205	-0.150429			0.978377	0.98761			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	1w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	183	93	-0.118555	-0.222226			0.841218	0.910183			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	2w	net_oi_pct	oi_normalized_position	NO_OOS_GAIN	182	61	0.197755	0.183659			0.978377	0.969894			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	3w	position_percentile	oi_normalized_position	NO_OOS_GAIN	181	46	0.230175	0.325686			0.841218	0.83293			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	4w	net_contracts_percentile	raw_position_level_normalized	NO_OOS_GAIN	180	36	0.288373	0.31583			0.91958	0.927718			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	6w	position_percentile	oi_normalized_position	NO_OOS_GAIN	177	26	0.37423	0.235556			0.978377	0.969894			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	8w	short_oi_pct	oi_normalized_position	NO_OOS_GAIN	175	20	-0.410083	-0.756391			0.09971	0.054551			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	13w	delta_short_contracts	raw_position_flow	NO_OOS_GAIN	170	13	0.05801	-0.582418			0.841218	0.938501			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	26w	position_percentile	oi_normalized_position	NO_OOS_GAIN	157	6	0.448282	0.942857			0.47139	0.302532			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	39w	long_contracts	raw_position_level	NO_OOS_GAIN	143	4	-0.038605	0.8			0.978377	0.915649			
legacy:rty:total_reportable	AGGREGATE_CONTEXT	52w	delta_1w_net_oi_pp	oi_normalized_flow	NO_OOS_GAIN	130	3	0.094812	-1.0							
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	monday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	-0.091025	-0.069437	0.011652	-0.392342	0.978377	1.0	position_ratio_plus_oi_level	-0.115768	-0.18288
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	tuesday	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	0.110472	0.126378	0.000155	0.155553	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.020595	-0.483448
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	wednesday	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	-0.011905	0.05045	0.00139	-0.086539	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.113164	-0.834793
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	thursday	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	0.096788	0.107174	0.002548	0.58707	0.978377	0.91854	raw_net_flow_plus_oi_pct	0.089824	-0.532091
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	friday	net_contracts_percentile	raw_position_level_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	-0.036407	-0.066593	0.001651	-0.105348	0.978377	0.971823	raw_net_flow_plus_oi_pct	0.014156	-0.435902
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	1w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.028011	-0.098815	0.009074	-0.20485	0.978377	0.96862	net_oi_flow_plus_oi_pct	-0.000693	0.008381
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	2w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	-0.028838	-0.097515	0.004258	-0.512229	0.978377	1.0	position_ratio_plus_oi_level	-0.031557	-0.089317
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	3w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	-0.055337	-0.152931	0.003908	0.432621	0.978377	0.96862	position_ratio_plus_oi_level	-0.01877	-0.151402
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	4w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.171875	0.270191	0.010055	2.102876	0.925624	0.72545	position_ratio_plus_oi_level	0.001249	-0.200465
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	6w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.031957	0.045989	0.000217	-0.051198	0.987554	1.0	position_ratio_plus_oi_level	0.015302	-0.29615
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	8w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	0.000527	0.250598	0.000462	0.922621	0.978377	0.96862	position_ratio_plus_oi_level	0.016741	-0.460682
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	13w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.060727	0.186275	0.001688	0.97889	0.978377	0.98761	position_ratio_plus_oi_level	0.038916	-0.549277
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	26w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.045893	0.142857	0.001134	1.704699	0.987554	1.0	position_ratio_plus_oi_level	0.105096	-0.98036
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	39w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.339901	0.4	0.073817		0.978377	0.969894	position_ratio_plus_oi_level	0.152227	-1.180951
legacy:sp500:commercial	OPPOSITE_SIDE_CONTEXT	52w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.417054	0.6	0.300839		0.978377	0.969894	position_ratio_plus_oi_level	0.204377	-0.366163
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	monday	delta_1w_net_oi_pp	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	203	111	0.126007	0.12113	0.027081	0.66395	0.978377	0.96862	position_ratio_plus_oi_level	-0.048551	-0.10016
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	tuesday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	0.112918	0.075895	0.031771	0.823295	0.978377	0.983492	raw_net_flow_plus_oi_pct	0.03982	-0.667089
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	wednesday	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	0.049631	0.083088	0.011989	0.549994	0.978377	0.938281	raw_net_flow_plus_oi_pct	0.106464	-0.837169
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	thursday	position_percentile	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	0.038691	0.055266	0.001147	-0.439243	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.092027	-0.61484
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	friday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	0.010258	-0.011136	0.006295	0.37309	0.99153	1.0	raw_net_flow_plus_oi_pct	0.027908	-0.146427
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	1w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	0.033643	0.120986	0.009464	0.384138	0.978377	0.96862	net_oi_flow_plus_oi_pct	0.000113	0.009577
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	2w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.036997	0.059236	0.005372	0.628454	0.978377	1.0	position_ratio_plus_oi_level	-0.010644	-0.064111
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	3w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	0.101892	0.127258	0.003022	0.782519	0.978377	0.98761	position_ratio_plus_oi_level	0.001086	-0.147767
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	4w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.030024	0.07056	0.000353	0.686257	0.978377	1.0	position_ratio_plus_oi_level	-0.004578	-0.237576
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	6w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.036134	-0.169442	0.000761	0.911025	0.978377	0.98761	signed_flow_percentiles	-0.008255	-0.006735
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	8w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	0.030514	-0.201368	0.001868	0.886654	0.978377	0.96862	signed_flow_percentiles	-0.002386	-0.002828
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	13w	position_percentile	oi_normalized_position	NO_OOS_GAIN	226	17	0.000588	-0.156863	-0.00889	-7.807877	0.978377	0.969894	net_oi_flow_plus_oi_pct	0.004118	-0.01034
legacy:sp500:noncommercial	PRIMARY_DIRECTIONAL	26w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.068406	-0.261905	0.004375	1.565181	0.978377	1.0	raw_net_flow_plus_oi_pct	0.007734	-0.041832
