dataset,market,category,position_change_metric,horizon,increase_n,increase_mean_return,increase_median_return,increase_hit_rate,increase_stdev,decrease_n,decrease_mean_return,decrease_median_return,decrease_hit_rate,decrease_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,1d_post_release,209,0.000672400364841717,0.0012713305304810074,0.6076555023923444,0.014194497976116665,318,0.0003358502987989121,0.000871104260109834,0.5377358490566038,0.010241170658968325,0.00033655006604280493,0.29587422468331526,0.7673261359571968
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,2d_post_release,209,0.0012935287587858275,0.003103639040215933,0.6028708133971292,0.01438968423575947,318,0.001553177810102315,0.0013885187734797855,0.559748427672956,0.012765538118987075,-0.00025964905131648755,-0.2117780777360796,0.8322801720379159
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,3d_post_release,209,0.0018024402767976321,0.0025272041548163315,0.583732057416268,0.020527183964620825,318,0.0025988598213815364,0.0019496247381450837,0.5754716981132075,0.0160421574290746,-0.0007964195445839043,-0.47380909188127146,0.6356360505439302
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,1w_post_release,209,0.001680825948448558,0.00265279543551733,0.5550239234449761,0.025853329403793687,318,0.0035177048541644765,0.005057511219714539,0.6163522012578616,0.022088475794041565,-0.0018368789057159186,-0.8443890152501531,0.39845205863596134
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,2w_post_release,208,0.006011312508112963,0.010527447683926217,0.6394230769230769,0.034533016421125856,318,0.005205916008792925,0.007562834163460819,0.6540880503144654,0.029421041052555486,0.0008053964993200375,0.2769776617337387,0.7817972587222862
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,4w_post_release,206,0.013125011888851859,0.018790072427713356,0.7233009708737864,0.044930149642751625,317,0.009681565262274934,0.014900765092881407,0.6593059936908517,0.04764331943257828,0.003443446626576925,0.836139627749383,0.40307635722992025
tff_disaggregated,sp500,asset_mgr,short_oi_pct_change,13w_post_release,203,0.03634717352697601,0.04587337677074865,0.7389162561576355,0.0734679906383617,311,0.03496810049387053,0.04452311839898293,0.7556270096463023,0.07020057058344009,0.0013790730331054782,0.21170224766832874,0.832339334460402
tff_disaggregated,sp500,dealer,net_oi_pct_change,1d_post_release,292,0.00026897998011177394,0.0009038226804194416,0.547945205479452,0.013674123250426348,235,0.0007182549662865316,0.0010312792104349988,0.5872340425531914,0.009412763505182312,-0.00044927498617475763,-0.44542316738555815,0.656013972936776
tff_disaggregated,sp500,dealer,net_oi_pct_change,2d_post_release,292,0.0013627038634705315,0.001814248028375487,0.5787671232876712,0.01362097910613437,235,0.0015589298981505486,0.0015946406921070189,0.574468085106383,0.013194962253731438,-0.0001962260346800172,-0.16726542172823433,0.8671612102712076
tff_disaggregated,sp500,dealer,net_oi_pct_change,3d_post_release,292,0.002056514827410024,0.002290215947539087,0.565068493150685,0.018583181446471666,235,0.0025644472827502413,0.0022406373368424326,0.5957446808510638,0.017144210798822404,-0.0005079324553402174,-0.32561156793307483,0.7447182588491492
tff_disaggregated,sp500,dealer,net_oi_pct_change,1w_post_release,292,0.00299752979842885,0.004610982000229913,0.613013698630137,0.024172929357435518,235,0.002530400279612034,0.002381353789092211,0.5659574468085107,0.02302428657121848,0.00046712951881681605,0.22640599642530979,0.8208856645382215
tff_disaggregated,sp500,dealer,net_oi_pct_change,2w_post_release,291,0.0048239662897213865,0.008639330816211599,0.6563573883161512,0.033924317714723484,235,0.006391745115637119,0.007830599137362837,0.6382978723404256,0.02828886513734804,-0.0015677788259157322,-0.5778829216967973,0.5633431662987382
tff_disaggregated,sp500,dealer,net_oi_pct_change,4w_post_release,289,0.010907139250683009,0.017181167690656807,0.671280276816609,0.04541214872655095,234,0.011199339289731828,0.016330795436268808,0.7008547008547008,0.04808160334365163,-0.00029220003904881914,-0.07083659249064403,0.9435278083651233
tff_disaggregated,sp500,dealer,net_oi_pct_change,13w_post_release,282,0.035586237694140634,0.04427403920952555,0.7411347517730497,0.06834101523513315,232,0.03542343297337159,0.0460567744706758,0.7586206896551724,0.07518642811386636,0.00016280472076904418,0.025448052287010855,0.9796975833202317
tff_disaggregated,sp500,dealer,long_oi_pct_change,1d_post_release,274,1.423498453615762e-05,0.0003235778283124935,0.5255474452554745,0.012836350521443348,253,0.000962180575126742,0.0015754139322881056,0.6086956521739131,0.010923514565957521,-0.0009479455905905844,-0.9151357040703408,0.3601203932498029
tff_disaggregated,sp500,dealer,long_oi_pct_change,2d_post_release,274,0.0002829242442883222,0.0006800038481445947,0.5328467153284672,0.013864802191006796,253,0.0027143747480781574,0.0029673915024697184,0.6245059288537549,0.012829529354790883,-0.0024314505037898353,-2.0909875340403374,0.0365291814676393
