date,contract,open_interest,asset_mgr_long,asset_mgr_short,asset_mgr_net,asset_mgr_net_oi_pct,asset_mgr_short_oi_pct,dealer_long,dealer_short,dealer_net,dealer_net_oi_pct,dealer_short_oi_pct,lev_money_long,lev_money_short,lev_money_net,lev_money_net_oi_pct,lev_money_short_oi_pct,other_reportable_long,other_reportable_short,other_reportable_net,other_reportable_net_oi_pct,other_reportable_short_oi_pct,non_reportable_long,non_reportable_short,non_reportable_net,non_reportable_net_oi_pct,non_reportable_short_oi_pct,price,next_week_monday_target,next_week_monday_date,next_week_monday_price,next_week_monday_return,next_week_tuesday_target,next_week_tuesday_date,next_week_tuesday_price,next_week_tuesday_return,next_week_wednesday_target,next_week_wednesday_date,next_week_wednesday_price,next_week_wednesday_return,next_week_thursday_target,next_week_thursday_date,next_week_thursday_price,next_week_thursday_return,next_week_friday_target,next_week_friday_date,next_week_friday_price,next_week_friday_return,next_week_monday_daily_return,next_week_tuesday_daily_return,next_week_wednesday_daily_return,next_week_thursday_daily_return,next_week_friday_daily_return,price_return_1w,asset_mgr_net_oi_pct_change,asset_mgr_net_change,dealer_net_oi_pct_change,dealer_net_change,lev_money_net_oi_pct_change,lev_money_net_change,non_reportable_net_oi_pct_change,non_reportable_net_change,other_reportable_net_oi_pct_change,other_reportable_net_change,forward_return_1w,forward_return_2w,forward_return_3w,forward_return_4w,forward_return_13w,forward_return_26w,forward_return_52w,contract_multiplier,contract_unit,contract_notional_usd,asset_mgr_long_notional_usd,asset_mgr_short_notional_usd,asset_mgr_net_notional_usd,asset_mgr_net_flow_1w_notional_usd,asset_mgr_net_flow_4w_notional_usd,dealer_long_notional_usd,dealer_short_notional_usd,dealer_net_notional_usd,dealer_net_flow_1w_notional_usd,dealer_net_flow_4w_notional_usd,lev_money_long_notional_usd,lev_money_short_notional_usd,lev_money_net_notional_usd,lev_money_net_flow_1w_notional_usd,lev_money_net_flow_4w_notional_usd,non_reportable_long_notional_usd,non_reportable_short_notional_usd,non_reportable_net_notional_usd,non_reportable_net_flow_1w_notional_usd,non_reportable_net_flow_4w_notional_usd,other_reportable_long_notional_usd,other_reportable_short_notional_usd,other_reportable_net_notional_usd,other_reportable_net_flow_1w_notional_usd,other_reportable_net_flow_4w_notional_usd
2025-05-13,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,443279,155816,130456,25360,5.7210018972249985,29.42977222020443,113449,105271,8178,1.8448877569205853,23.748248845535205,73762,110170,-36408,-8.213337424060242,24.853421885539355,17531,12156,5375,1.2125546213558502,2.742290972502645,23084,25589,-2505,-0.5651068514411917,5.772662363883694,2102.35009765625,2025-05-19,2025-05-19,2104.429931640625,0.0009892900267627347,2025-05-20,2025-05-20,2105.580078125,0.0015363665986700692,2025-05-21,2025-05-21,2046.56005859375,-0.026536987880703578,2025-05-22,2025-05-22,2045.56005859375,-0.027012646050632028,2025-05-23,2025-05-23,2039.8499755859373,-0.02972869368426756,0.0009892900267627347,0.0005465358894027883,-0.028030289678560583,-0.0004886248003330707,-0.0027914521423234584,0.0600850951097025,1.5369433493145817,6545.0,0.3193686690297821,1318.0,0.925544855234282,4688.0,0.3277443348389213,1510.0,-3.109601208417568,-14061.0,0.0015363665986700692,-0.005684208032630922,0.0002996089058631135,0.025713992409443165,0.08582297108448911,0.1680499385337233,0.3522153523783953,50.0,Russell 2000 Index x $50,105117.5048828125,16378989140.820312,13713209216.992188,2665779923.828125,687994069.4580078,974859740.2832031,11925475811.450195,11065824856.518555,859650954.9316406,138544871.43554688,1820635184.5703125,7753677395.166016,11580795512.939453,-3827118117.7734375,492790862.890625,-2664623631.274414,2426532482.7148438,2689851832.446289,-263319349.7314453,158727432.37304688,-332907137.9638672,1842814978.100586,1277808389.3554688,565006588.7451172,-1478057236.1572266,202035844.38476562
2025-05-20,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,435666,155730,125056,30674,7.040714675921462,28.7045580788953,115565,110345,5220,1.1981655672005618,25.32788879554521,67508,101248,-33740,-7.74446479642662,23.239821331019634,13218,11770,1448,0.3323647013996961,2.701610867040347,23370,26972,-3602,-0.8267801480951003,6.190981164470029,2105.580078125,2025-05-26,2025-05-27,2090.39990234375,-0.007209498199074793,2025-05-27,2025-05-27,2090.39990234375,-0.007209498199074793,2025-05-28,2025-05-28,2067.800048828125,-0.01794281285683408,2025-05-29,2025-05-29,2074.780029296875,-0.014627821163444965,2025-05-30,2025-05-30,2066.2900390625,-0.01865995953831756,-0.007209498199074793,0.0,-0.010811258405765356,0.0033755587116393038,-0.004091995351069633,0.0015363665986700692,1.3197127786964638,5314.0,-0.6467221897200235,-2958.0,0.4688726276336226,2668.0,-0.2616732966539086,-1097.0,-0.8801899199561541,-3927.0,-0.007209498199074793,-0.001234860494389478,0.024140537095904913,-0.0017192968460851832,0.08122703623277805,0.11548357368858975,0.3046618824422085,50.0,Russell 2000 Index x $50,105279.00390625,16395099278.320312,13165771112.5,3229328165.8203125,559452626.7578125,699052585.9375,12166568086.425781,11617011686.035156,549556400.390625,-311415293.5546875,2810844125.2929688,7107174995.703125,10659288587.5,-3552113591.796875,280884382.421875,-797172617.578125,2460370321.2890625,2839585293.359375,-379214972.0703125,-115491067.28515625,-1591397423.046875,1391577873.6328125,1239133875.9765625,152443997.65625,-413430648.33984375,-1121326670.6054688
2025-05-27,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,434066,152980,126118,26862,6.188459819474458,29.055028497970355,119864,107923,11941,2.7509641390940547,24.863269641022335,65522,102036,-36514,-8.412084798164335,23.507024277414036,12452,12157,295,0.06796201499311165,2.8007261568517228,24009,26593,-2584,-0.5953011753972898,6.126487676989214,2090.39990234375,2025-06-02,2025-06-02,2070.159912109375,-0.009682353224223728,2025-06-03,2025-06-03,2102.97998046875,0.006018024642507447,2025-06-04,2025-06-04,2098.47998046875,0.003865326493720511,2025-06-05,2025-06-05,2097.35009765625,0.0033248161295393874,2025-06-06,2025-06-06,2132.25,0.02002013950025927,-0.009682353224223728,0.015853880740031023,-0.0021398206553525645,-0.0005384291596851609,0.016639998435525882,-0.007209498199074793,-0.8522548564470043,-3812.0,1.552798571893493,6721.0,-0.6676200017377152,-2774.0,0.23147897269781048,1018.0,-0.26440268640658443,-1153.0,0.006018024642507447,0.03157769462752791,0.005530070385474595,0.03387392934450384,0.1283009031007869,0.17966900864466218,0.3971202523440607,50.0,Russell 2000 Index x $50,104519.9951171875,15989468853.027344,13181852744.189453,2807616108.8378906,-398430221.38671875,426232540.0878906,12528184694.726562,11280111433.032227,1248073261.694336,702478887.1826172,2582898119.3359375,6848359120.068359,10664802221.777344,-3816443101.7089844,-289938466.4550781,-1016352432.5195312,2509420562.7685547,2779500230.151367,-270079667.3828125,106401355.02929688,17141279.19921875,1301482979.1992188,1270649580.6396484,30833398.559570312,-120511554.37011719,-2009919506.1035156
2025-06-03,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,445327,153015,128143,24872,5.585109369070369,28.775034974299786,126143,99229,26914,6.043648824347052,22.282277966527968,71612,117051,-45439,-10.203513373318932,26.284280989026044,9462,11661,-2199,-0.4937944476755283,2.6185252634580882,24826,28974,-4148,-0.931450372422961,6.50623025327456,2102.97998046875,2025-06-09,2025-06-09,2144.449951171875,0.019719622197202913,2025-06-10,2025-06-10,2156.409912109375,0.025406771408596818,2025-06-11,2025-06-11,2148.22998046875,0.02151708547882314,2025-06-12,2025-06-12,2140.090087890625,0.01764643875192906,2025-06-13,2025-06-13,2100.510009765625,-0.0011745098508139096,0.019719622197202913,0.005577169535229354,-0.003793310165516539,-0.003789115994158543,-0.0184945850405821,0.006018024642507447,-0.603350450404089,-1990.0,3.2926846852529974,14973.0,-1.7914285751545975,-8925.0,-0.33614919702567125,-1564.0,-0.56175646266864,-2494.0,0.025406771408596818,-0.00048503530262933303,0.027689269992846377,0.04496479256672359,0.11851276892003382,0.17213668383058556,0.3941929966846247,50.0,Russell 2000 Index x $50,105148.9990234375,16089374085.57129,13474108181.860352,2615265903.7109375,-209246508.05664062,636887487.0849609,13263810183.813477,10433830024.09668,2829980159.716797,1574395962.3779297,2108658026.4160156,7529930118.066406,12307795484.692383,-4777865366.625977,-938454816.2841797,-456662102.75878906,2610429049.7558594,3046587097.705078,-436158047.94921875,-164453034.47265625,-13984816.870117188,994919828.7597656,1226142477.6123047,-231222648.85253906,-262241603.56445312,-2274898593.8720703
2025-06-10,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,447044,143414,124967,18447,4.126439455624055,27.954071635006844,129584,98106,31478,7.041365055788693,21.945490824169433,76755,120894,-44139,-9.873524753715518,27.042975635507915,6516,12638,-6122,-1.369440144594268,2.8270147904904217,25325,24989,336,0.07516038689703922,5.5898300838396215,2156.409912109375,2025-06-16,2025-06-16,2124.1298828125,-0.01496933821144375,2025-06-17,2025-06-17,2101.9599609375,-0.025250278653473957,2025-06-18,2025-06-18,2112.9599609375,-0.020149207684439174,2025-06-19,2025-06-20,2109.27001953125,-0.02186035795579022,2025-06-20,2025-06-20,2109.27001953125,-0.02186035795579022,-0.01496933821144375,-0.0104371780908451,0.005233211005167604,-0.0017463375901419775,0.0,0.025406771408596818,-1.4586699134463137,-6425.0,0.9977162314416406,4564.0,0.3299886196034141,1300.0,1.0066107593200002,4484.0,-0.8756456969187398,-3923.0,-0.025250278653473957,0.0022259445206451733,0.01907342695939107,0.033541896519223346,0.10453029128840652,0.17150267954539156,0.3295338717520384,50.0,Russell 2000 Index x $50,107820.49560546875,15462968556.762695,13474003874.328613,1988964682.434082,-692746684.2651367,-745363086.1206055,13971811102.539062,10577837541.870117,3393973560.6689453,492092741.9433594,2512217547.607422,8275762140.197754,13034850995.72754,-4759088855.529785,140166644.28710938,-833560251.5258789,2730554051.208496,2694326364.6850586,36227686.5234375,483467102.2949219,306318028.0151367,702558349.3652344,1362635423.461914,-660077074.0966797,-422979804.2602539,-1239612237.9760742
2025-06-17,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,501995,143832,123313,20519,4.087490911264056,24.56458729668622,136602,90914,45688,9.101285869381169,18.11053894959113,82369,144851,-62482,-12.446737517305948,28.85506827757249,8358,13021,-4663,-0.9288937140808174,2.593850536359924,29888,28950,938,0.18685445074154125,5.766989711052899,2101.9599609375,2025-06-23,2025-06-23,2132.679931640625,0.014614917160183927,2025-06-24,2025-06-24,2161.2099609375,0.0281879774596534,2025-06-25,2025-06-25,2136.179931640625,0.016280029752737235,2025-06-26,2025-06-26,2172.110107421875,0.0333736835087417,2025-06-27,2025-06-27,2172.530029296875,0.03357345985215621,0.014614917160183927,0.013377548535812078,-0.011581488957240094,0.016819826480466427,0.00019332439620134423,-0.025250278653473957,-0.03894854435999928,2072.0,2.059920813592476,14210.0,-2.57321276359043,-18343.0,0.11169406384450203,602.0,0.44054643051345066,1459.0,0.0281879774596534,0.04547188333804897,0.06031514950471717,0.049044743861174966,0.14323301773317043,0.19854806734971597,0.39831395735100283,50.0,Russell 2000 Index x $50,105097.998046875,15116455255.078125,12959949433.154297,2156505821.923828,217763051.953125,-1067270170.1660156,14356596729.199219,9554879394.433594,4801717334.765625,1493442552.2460938,4253105784.9609375,8656817001.123047,15223550115.08789,-6566733113.964844,-1927812578.1738281,-3020726659.8632812,3141168965.625,3042587043.4570312,98581922.16796875,63268994.82421875,477144911.1328125,878409067.6757812,1368481032.5683594,-490071964.8925781,153337979.15039062,-642253866.0644531
2025-06-24,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,389754,142049,120000,22049,5.657158104855883,30.788651303129665,86623,52321,34302,8.800935974999616,13.424108540258729,71728,139611,-67883,-17.41688347008626,35.82028664234363,19476,12983,6493,1.6659226075935076,3.331075498904437,24989,19950,5039,1.2928667826372533,5.118613279145308,2161.2099609375,2025-06-30,2025-06-30,2175.0400390625,0.006399229309030474,2025-07-01,2025-07-01,2197.5400390625,0.01681006416851827,2025-07-02,2025-07-02,2226.3798828125,0.030154368642059337,2025-07-03,2025-07-03,2249.0400390625,0.04063930840245655,2025-07-04,2025-07-07,2214.22998046875,0.024532563003851093,0.006399229309030474,0.010344637154219072,0.013123694329730373,0.010178027759294217,-0.015477740720107547,0.0281879774596534,1.569667193591827,1530.0,-0.3003498943815526,-11386.0,-4.97014595278031,-5401.0,1.106012331895712,4101.0,2.594816321674325,11156.0,0.01681006416851827,0.031246399247383483,0.0202849740113209,0.0405097377906527,0.13709915009812113,0.17578586214048397,0.37676580908318225,50.0,Russell 2000 Index x $50,108060.498046875,15349885687.060547,12967259765.625,2382625921.435547,165332562.01171875,-520095177.0996094,9360524522.314453,5653833318.310547,3706691204.0039062,-1230376830.7617188,2416340796.826172,7750963403.90625,15086434192.822266,-7335470788.916016,-583634749.9511719,-3389749763.232422,2700323785.6933594,2155806936.0351562,544516849.6582031,443156102.4902344,823745176.6113281,2104586259.9609375,1402949446.1425781,701636813.8183594,1205522916.2109375,669758966.8945312
2025-07-01,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,388073,143199,118207,24992,6.440025459127535,30.459990774931523,100993,52002,48991,12.624171225516848,13.400056174998005,71326,146475,-75149,-19.36465561891706,37.74418730496582,5211,9406,-4195,-1.0809821863412294,2.4237707853934696,26479,21118,5361,1.381441120613905,5.441759668928269,2197.5400390625,2025-07-07,2025-07-07,2214.22998046875,0.007594829267989267,2025-07-08,2025-07-08,2228.739990234375,0.014197671313049387,2025-07-09,2025-07-09,2252.489990234375,0.0250052104603824,2025-07-10,2025-07-10,2263.409912109375,0.029974367645640765,2025-07-11,2025-07-11,2234.830078125,0.016968991872570616,0.007594829267989267,0.0065530725776521415,0.010656245279424548,0.004847933585651054,-0.012626892650540733,0.01681006416851827,0.7828673542716524,2943.0,3.8232352505172322,14689.0,-1.9477721488308006,-7266.0,0.0885743379766517,322.0,-2.7469047939347373,-10688.0,0.014197671313049387,0.0034174620858462568,0.023307866884180184,0.02066852984138423,0.10873064297303325,0.1379042217394184,0.37625256579067234,50.0,Russell 2000 Index x $50,109877.001953125,15734276802.685547,12988230769.873047,2746046032.8125,323368016.7480469,13185240.234375,11096808058.251953,5713823855.566406,5382984202.685547,1613983281.6894531,2425754572.1191406,7837087041.308594,16094233861.083984,-8257146819.775391,-798366296.1914062,-3264445728.0273438,2909433134.716797,2320382527.2460938,589050607.4707031,35380394.62890625,1044820411.5722656,572569057.1777344,1033503080.3710938,-460934023.1933594,-1174365396.875,-219314495.8984375
2025-07-08,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,397829,148124,120447,27677,6.957009167255277,30.276073388315076,103791,50983,52808,13.274044878578483,12.81530506825797,71923,149520,-77597,-19.505114006269025,37.583987089930595,5656,13999,-8343,-2.0971321849337277,3.5188485505078817,25446,19991,5455,1.3711921453689901,5.025023314036935,2228.739990234375,2025-07-14,2025-07-14,2249.72998046875,0.00941787302527275,2025-07-15,2025-07-15,2205.050048828125,-0.010629297948639871,2025-07-16,2025-07-16,2226.989990234375,-0.0007851970205892123,2025-07-17,2025-07-17,2253.679931640625,0.011190152963346467,2025-07-18,2025-07-18,2240.010009765625,0.005056677575953961,0.00941787302527275,-0.019860130783924346,0.009949860964793,0.011984760382080184,-0.00606560039120041,0.014197671313049387,0.516983708127742,2685.0,0.6498736530616345,3817.0,-0.14045838735196625,-2448.0,-0.01024897524491486,94.0,-1.0161499985924982,-4148.0,-0.010629297948639871,0.0089826626788998,0.006380273502262446,-0.0013774905878779498,0.10305371315048362,0.15890589017166223,0.338195573868056,50.0,Russell 2000 Index x $50,111436.99951171875,16506494115.673828,13422252280.187988,3084241835.48584,299208343.68896484,1028563505.4931641,11566157616.3208,5681392546.105957,5884765070.214844,425355027.13623047,2376951199.584961,8014883315.881348,16662060166.992188,-8647176851.11084,-272797774.8046875,-3728459129.663086,2835625889.5751953,2227737057.2387695,607888832.3364258,10475077.954101562,570446000.5004883,630287669.2382812,1560006556.1645508,-929718886.9262695,-462240673.9746094,-247501575.91552734
2025-07-15,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,391568,138673,123125,15548,3.9707024067339516,31.44409144771789,112319,44433,67886,17.33696318391697,11.34745433743309,65072,144077,-79005,-20.176572140726513,36.7948862011196,4388,15821,-11433,-2.9197993707350958,4.0404220978220895,27444,20440,7004,1.7887059208106892,5.220038409675969,2205.050048828125,2025-07-21,2025-07-21,2231.1298828125,0.011827320653440498,2025-07-22,2025-07-22,2248.760009765625,0.019822661603862368,2025-07-23,2025-07-23,2283.1298828125,0.035409551826667496,2025-07-24,2025-07-24,2252.1298828125,0.021350914011859068,2025-07-25,2025-07-25,2261.070068359375,0.025405327902204178,0.011827320653440498,0.007901882848210029,0.015283922204956557,-0.013577852155223114,0.003969658062398462,-0.010629297948639871,-2.986306760521326,-12129.0,4.0629183053384885,15078.0,-0.6714581344574881,-1408.0,0.4175137754416991,1549.0,-0.8226671858013681,-3090.0,0.019822661603862368,0.01719231367538443,0.009351204095269239,0.035250891702009124,0.13172034409206934,0.19412713957274708,0.34453184468137055,50.0,Russell 2000 Index x $50,110252.50244140625,15289045271.057129,13574839363.098145,1714205907.9589844,-1337252602.1118164,-548065189.6362305,12383450821.716309,4898849440.979004,7484601380.737305,1662387231.8115234,2447385049.194336,7174350838.8671875,15884849794.250488,-8710498955.3833,-155235523.4375,-1821702097.8393555,3025769677.001953,2253561149.9023438,772208527.0996094,170781126.28173828,668791679.8095703,483787980.7128906,1744304841.1254883,-1260516860.4125977,-340680232.5439453,-746409441.5283203
2025-07-22,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,398690,139092,127121,11971,3.002583460834232,31.88467230178836,120104,49483,70621,17.71326092954426,12.411397326243447,64879,142316,-77437,-19.42285986606135,35.69590408588127,5715,14765,-9050,-2.269934033961223,3.703378564799719,27048,23153,3895,0.9769495096440844,5.80726880533748,2248.760009765625,2025-07-28,2025-07-28,2256.72998046875,0.003544162413291696,2025-07-29,2025-07-29,2242.9599609375,-0.0025792209052710735,2025-07-30,2025-07-30,2232.39990234375,-0.00727516824864749,2025-07-31,2025-07-31,2211.64990234375,-0.016502475702484087,2025-08-01,2025-08-01,2166.780029296875,-0.03645563782383976,0.003544162413291696,-0.006101757698273591,-0.004708090548944166,-0.00929492963075973,-0.02028796375019626,0.019822661603862368,-0.9681189458997195,-3577.0,0.37629774562728713,2735.0,0.7537122746651619,1568.0,-0.8117564111666048,-3109.0,0.6498653367738729,2383.0,-0.0025792209052710735,-0.010267920004959352,0.015128346014475547,0.012384646443064806,0.10624963562275691,0.17636390541184754,0.32846541621625036,50.0,Russell 2000 Index x $50,112438.00048828125,15639226363.916016,14293231060.0708,1345995303.8452148,-402190727.74658203,-1133150168.9208984,13504253610.644531,5563769578.161621,7940484032.48291,307517931.3354492,4083635739.7338867,7294865033.679199,16001726477.490234,-8706861443.811035,176302784.765625,-1074232656.665039,3041223037.2070312,2603277025.305176,437946011.90185547,-349569743.5180664,-128629072.55859375,642583172.7905273,1660147077.2094727,-1017563904.4189453,267939755.16357422,-1747623841.5893555
2025-07-29,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,406989,138991,123699,15292,3.757349707240245,30.39369614412183,117531,45920,71611,17.59531584391716,11.282860224723517,65450,156094,-90644,-22.271855013280454,38.35337072992145,6132,9522,-3390,-0.8329463449872109,2.339620972556998,27516,20385,7131,1.752135807110266,5.008734879812477,2242.9599609375,2025-08-04,2025-08-04,2212.300048828125,-0.013669397868591449,2025-08-05,2025-08-05,2225.669921875,-0.007708581233555889,2025-08-06,2025-08-06,2221.2900390625,-0.009661305708704049,2025-08-07,2025-08-07,2214.719970703125,-0.012590501268944343,2025-08-08,2025-08-08,2218.419921875,-0.010940917131772143,-0.013669397868591449,0.006043426638243421,-0.001967894147039684,-0.002957771494868755,0.001670618055925388,-0.0025792209052710735,0.754766246406013,3321.0,-0.11794508562709893,990.0,-2.848995147219103,-13207.0,0.7751862974661815,3236.0,1.4369876889740119,5660.0,-0.007708581233555889,0.01775335674861145,0.015002562270576725,0.051556933129744964,0.11756337429047736,0.18891999750956878,0.31692054261793956,50.0,Russell 2000 Index x $50,112147.998046875,15587562396.533203,13872595210.40039,1714967186.1328125,372443501.5136719,-1087835581.0546875,13180866358.447266,5149836070.3125,8031030288.134766,111026518.06640625,2536787715.8203125,7340086472.167969,17505629607.128906,-10165543134.960938,-1481138610.2050781,-1737733229.7363281,3085864314.2578125,2286136940.185547,799727374.0722656,362910921.6796875,198501956.54296875,687691524.0234375,1067873237.4023438,-380181713.37890625,634757668.9453125,90279138.42773438
2025-08-05,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,427309,141877,125318,16559,3.875181660110131,29.32725498409816,147007,49321,97686,22.860740120147245,11.54223290405772,63719,180841,-117122,-27.409205048337387,42.32089658771521,5331,5761,-430,-0.1006297550484544,1.3482046949631297,26820,23513,3307,0.7739130231284621,5.5025754196611825,2225.669921875,2025-08-11,2025-08-11,2216.510009765625,-0.0041155752788617495,2025-08-12,2025-08-12,2282.780029296875,0.02565973815819156,2025-08-13,2025-08-13,2328.06005859375,0.046004187643643,2025-08-14,2025-08-14,2299.080078125,0.032983397730493635,2025-08-15,2025-08-15,2286.52001953125,0.027340126699913814,-0.0041155752788617495,0.02989836239821786,0.01983547635591587,-0.012448124077286571,-0.005463080087229177,-0.007708581233555889,0.1178319528698859,1267.0,5.265424276230085,26075.0,-5.137350035056933,-26478.0,-0.9782227839818038,-3824.0,0.7323165899387565,2960.0,0.02565973815819156,0.022887574229318197,0.05972591644194214,0.05685480934023546,0.09061099493393399,0.18997878974290572,0.36452398022716115,50.0,Russell 2000 Index x $50,111283.49609375,15788568575.292969,13945825163.476562,1842743411.8164062,140996189.55078125,-1237249909.5703125,16359452910.253906,5488613310.839844,10870839599.414062,2901717160.6445312,4994180737.6953125,7090873087.597656,20124618717.089844,-13033745629.492188,-2946564409.5703125,-4398480183.105469,2984623365.234375,2616608843.6523438,368014521.58203125,-425548089.0625,-239036949.609375,593252317.6757812,641104220.9960938,-47851903.3203125,329399148.4375,880586304.5898438
2025-08-12,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,424985,143119,125254,17865,4.203677776862713,29.472569620104238,140827,49626,91201,21.459816228808076,11.677118015929974,65559,180055,-114496,-26.94118615951151,42.36737767215313,5121,5195,-74,-0.017412379260444488,1.2223960845676907,28304,22800,5504,1.2951045331011684,5.364895231596409,2282.780029296875,2025-08-18,2025-08-18,2294.469970703125,0.005120923284864576,2025-08-19,2025-08-19,2276.610107421875,-0.002702810518672938,2025-08-20,2025-08-20,2269.35009765625,-0.0058831475079802464,2025-08-21,2025-08-21,2274.10009765625,-0.003802351312534702,2025-08-22,2025-08-22,2361.949951171875,0.03468136257499377,0.005120923284864576,-0.007783873186092305,-0.003188956133488574,0.0020931102719257133,0.038630601003959875,0.02565973815819156,0.3284961167525817,1306.0,-1.4009238913391684,-6485.0,0.4680188888258776,2626.0,0.5211915099727062,2197.0,0.0832173757880099,356.0,-0.002702810518672938,0.0332139178485491,0.030414639496390894,0.04338571294274263,0.07572778403012448,0.17390637080203164,0.32606737326324486,50.0,Russell 2000 Index x $50,114139.00146484375,16335459750.646973,14296366489.47754,2039093261.1694336,149065535.91308594,264460066.39404297,16073853159.28955,5664262086.694336,10409591072.595215,-740191424.4995117,2661150819.152832,7482838797.033691,20551297908.75244,-13068459111.71875,299729017.8466797,-4050907300.9887695,3230590297.4609375,2602369233.3984375,628221064.0625,250763386.21826172,-171208502.19726562,584505826.5014648,592952112.6098633,-8446286.108398438,40633484.521484375,1296504917.6391602
2025-08-19,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,418180,144504,135542,8962,2.1430962743316275,32.41235831460137,131850,53555,78295,18.72279879477737,12.806686116026592,66628,160390,-93762,-22.421445310631785,38.35429719259649,4504,4159,345,0.08250035869721173,0.9945478023817496,28714,22554,6160,1.4730498828255774,5.393371275527285,2276.610107421875,2025-08-25,2025-08-25,2339.169921875,0.02747937130261202,2025-08-26,2025-08-26,2358.60009765625,0.03601406756786463,2025-08-27,2025-08-27,2373.800048828125,0.04269063951240715,2025-08-28,2025-08-28,2378.409912109375,0.044715519954702465,2025-08-29,2025-08-29,2366.419921875,0.039448921956526606,0.02747937130261202,0.008306440502481971,0.006444480006160935,0.001941976234908882,-0.00504117905552337,-0.002702810518672938,-2.060581502531085,-8903.0,-2.737017434030708,-12906.0,4.519740848879724,20734.0,0.177945349724409,656.0,0.09991273795765622,419.0,0.03601406756786463,0.03320720279206579,0.04621342960505603,0.05552989572648559,0.031683019669179524,0.1625135455836706,0.3256068233816747,50.0,Russell 2000 Index x $50,113830.50537109375,16448963348.144531,15428814359.00879,1020148989.1357422,-1013432989.3188477,-342515990.6616211,15008552133.17871,6096192715.148926,8912359418.029785,-1469096502.319336,873535298.2177734,7584298911.865234,18257274756.469727,-10672975844.604492,2360161698.364258,-1858283000.1831055,3268529131.225586,2567333218.1396484,701195913.0859375,74672811.5234375,257826094.66552734,512692596.19140625,473421071.8383789,39271524.353027344,47694981.75048828,1069437597.9614258
2025-08-26,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,411590,146224,131650,14574,3.540902354284604,31.985713938628248,114710,59836,54874,13.33219951893875,14.537768167351004,71892,149951,-78059,-18.96523239145752,36.4321290604728,3790,4347,-557,-0.13532884666780048,1.0561481085546296,33276,24108,9168,2.2274593649019656,5.857285162418912,2358.60009765625,2025-09-01,2025-09-02,2352.2099609375,-0.0027092921454128227,2025-09-02,2025-09-02,2352.2099609375,-0.0027092921454128227,2025-09-03,2025-09-03,2349.969970703125,-0.003659003898838442,2025-09-04,2025-09-04,2379.610107421875,0.008907830448452447,2025-09-05,2025-09-05,2391.050048828125,0.013758140349489745,-0.0027092921454128227,0.0,-0.0009522917900927075,0.012612985309714997,0.0048074856341253636,0.03601406756786463,1.3978060799529763,5612.0,-5.390599275838618,-23421.0,3.4562129191742663,15703.0,0.7544094820763882,3008.0,-0.2178292053650122,-902.0,-0.0027092921454128227,0.00984481037128715,0.0188374161795275,0.04193585517428833,0.04552695597664225,0.12453572810440838,0.27618922025922,50.0,Russell 2000 Index x $50,117930.0048828125,17244197033.984375,15525485142.822266,1718711891.1621094,661823187.4023438,-84673743.50585938,13527750860.107422,7056459772.167969,6471291087.939453,-2762038644.3603516,-1973794491.7236328,8478223911.035156,17683722162.182617,-9205498251.14746,1851854866.6748047,1484149111.4501953,3924238842.4804688,2843056557.7148438,1081182284.765625,354733454.6875,240223419.94628906,446954718.5058594,512641731.22558594,-65687012.71972656,-106372864.40429688,334095703.8330078
